SETID,JOBCODE,DESCR,SURVEY_JOB_CODE,JOB_FAMILY,DESCR_1
STDID,T24180,Applied Scientist I,4,APSCI,Applied Science
STDID,T25020,"Dir, IT App Mgmt",8,ITAPP,IT Application Engineering
STDID,T25021,"Dir, IT App Dev Engrng",8,ITAPP,IT Application Engineering
STDID,T25040,"Sr Mgr, IT App Mgmt",7,ITAPP,IT Application Engineering
STDID,T25041,"Sr Mgr, IT App Dev Engrng",7,ITAPP,IT Application Engineering
STDID,T25060,IT App Analyst IV,7,ITAPP,IT Application Engineering
STDID,T25061,"Principal, IT App Dev Engr",7,ITAPP,IT Application Engineering
STDID,T25080,"Manager III, IT App Mgmt",6,ITAPP,IT Application Engineering
STDID,T25081,"Manager III, IT App Dev Engrng",6,ITAPP,IT Application Engineering
STDID,T25100,IT App Analyst III,6,ITAPP,IT Application Engineering
STDID,T25101,IT App Dev Engr III,6,ITAPP,IT Application Engineering
STDID,T25120,"Manager II, IT App Mgmt",5,ITAPP,IT Application Engineering
STDID,T25121,"Manager II, IT App Dev Engrng",5,ITAPP,IT Application Engineering
STDID,T25140,IT App Analyst II,5,ITAPP,IT Application Engineering
STDID,T25141,IT App Dev Engr II,5,ITAPP,IT Application Engineering
STDID,T25180,IT App Analyst,4,ITAPP,IT Application Engineering
STDID,T25181,IT App Dev Engr I,4,ITAPP,IT Application Engineering
STDID,T26021,"Dir, System Development",8,SYSDE,System Development Engineering
STDID,T26041,"Sr. Mgr, System Development",7,SYSDE,System Development Engineering
STDID,T26061,Principal System Dev Engineer,7,SYSDE,System Development Engineering
STDID,T26081,"Manager III, System Dev",6,SYSDE,System Development Engineering
STDID,T26101,System Dev Engineer III,6,SYSDE,System Development Engineering
STDID,T26121,"Manager II, System Dev",5,SYSDE,System Development Engineering
STDID,T26141,System Development Engineer II,5,SYSDE,System Development Engineering
STDID,T26181,System Development Engineer I,4,SYSDE,System Development Engineering
STDID,T27020,"Dir, ASIC",8,ASIC,ASIC
STDID,T27040,"Sr Mgr, ASIC",7,ASIC,ASIC
STDID,T27060,"Principal, ASIC",7,ASIC,ASIC
STDID,T27080,"Mgr III, ASIC",6,ASIC,ASIC
STDID,T27100,ASIC III,6,ASIC,ASIC
STDID,T27120,"Mgr II, ASIC",5,ASIC,ASIC
STDID,T27140,ASIC II,5,ASIC,ASIC
STDID,T28020,"Director, Network Development",8,NDE,Network Development
STDID,T28040,"Sr Manager, Network Dev",7,NDE,Network Development
STDID,T28060,Principal Network Dev Eng,7,NDE,Network Development
STDID,T28080,"Manager III, Network Dev",6,NDE,Network Development
STDID,T28100,Network Dev Engineer III,6,NDE,Network Development
STDID,T28120,"Manager II, Network Dev",5,NDE,Network Development
STDID,T28140,Network Dev Engineer II,5,NDE,Network Development
STDID,T28160,"Manager I, Network Dev",4,NDE,Network Development
STDID,T28180,Network Dev Engineer I,4,NDE,Network Development
STDID,T29030,"Director, Professional Service",8,PROSRV,Professional Services
STDID,T29031,Sr. Principal Prof. Services,8,PROSRV,Professional Services
STDID,T29040,"Sr. Mgr, Principal Prof. Serv.",7,PROSRV,Professional Services
STDID,T29060,Principal Professional Service,7,PROSRV,Professional Services
STDID,T29080,"Mgr III, Professional Services",6,PROSRV,Professional Services
STDID,T29180,Professional Services I,4,PROSRV,Professional Services
STDID,T29181,Professional Services II,5,PROSRV,Professional Services
STDID,T29182,Professional Services III,6,PROSRV,Professional Services
STDID,T30020,Sr. Principal Technologist,8,TECH,Technology
STDID,T30030,"Director, Economist",8,ECON,Economist
STDID,T30050,"Sr Manager, Economist",7,ECON,Economist
STDID,T30070,"Principal, Economist",7,ECON,Economist
STDID,T30090,"Manager III, Economist",6,ECON,Economist
STDID,T30110,Economist III,6,ECON,Economist
STDID,T30130,"Manager II, Economist",5,ECON,Economist
STDID,T30150,Economist II,5,ECON,Economist
STDID,T30200,Economist I,4,ECON,Economist
STDID,T31040,"Sr Manager, Technical Training",7,TECHTR,Technical Training
STDID,T31060,"Principal, Technical Training",7,TECHTR,Technical Training
STDID,T31080,Manager III Technical Training,6,TECHTR,Technical Training
STDID,T31100,TechTraining Specialist III,6,TECHTR,Technical Training
STDID,T31120,"Manager II, Technical Training",5,TECHTR,Technical Training
STDID,T31140,Tech Training Specialist II,5,TECHTR,Technical Training
STDID,T31180,Tech Training Specialist I,4,TECHTR,Technical Training
STDID,T32040,"Sr Manager, Database Engineer",7,DBE,Database Engineer
STDID,T32060,Principal Database Engineer,7,DBE,Database Engineer
STDID,T32080,"Manager III, Database Engineer",6,DBE,Database Engineer
STDID,T32100,Database Engineer III,6,DBE,Database Engineer
STDID,T32140,Database Engineer II,5,DBE,Database Engineer
STDID,T33020,"Director, Tech Evangelism",8,EVANG,Evangelist (Tech) Job Family
STDID,T33021,"Sr. Principal Evangelist, Tech",8,EVANG,Evangelist (Tech) Job Family
STDID,T33040,"Sr. Manager, Tech Evangelism",7,EVANG,Evangelist (Tech) Job Family
STDID,T33060,"Principal Evangelist, Tech",7,EVANG,Evangelist (Tech) Job Family
STDID,T33110,"Evangelist III, Tech",6,EVANG,Evangelist (Tech) Job Family
STDID,T35030,Amazon Scholar,0,SCHLAR,Amazon Scholars
STDID,T36020,"Director, Data Science",8,SCIENC,Science
STDID,T36040,"Sr Manager, Data Science",7,SCIENC,Science
STDID,T36060,"Principal, Data Scientist",7,SCIENC,Science
STDID,T36080,"Manager III, Data Science",6,SCIENC,Science
STDID,T36100,Data Scientist III,6,SCIENC,Science
STDID,T36120,"Manager II, Data Science",5,SCIENC,Science
STDID,T36140,Data Scientist II,5,SCIENC,Science
STDID,T36180,Data Scientist I,4,SCIENC,Science
STDID,T37020,"Dir, DC Infrastructure Eng",8,DCIE,Data Center Infrastructure Eng
STDID,T37040,"Sr Mgr, DC Infra Eng",7,DCIE,Data Center Infrastructure Eng
STDID,T37060,Principal DC Infra Eng,7,DCIE,Data Center Infrastructure Eng
STDID,T37080,"Mgr III, DC Infra Eng",6,DCIE,Data Center Infrastructure Eng
STDID,T37100,DC Infra Eng III,6,DCIE,Data Center Infrastructure Eng
STDID,T37120,"Mgr II, DC Infra Eng",5,DCIE,Data Center Infrastructure Eng
STDID,T37140,DC Infra Eng II,5,DCIE,Data Center Infrastructure Eng
STDID,T37190,DC Infra Eng I,4,DCIE,Data Center Infrastructure Eng
STDID,T38010,"VP Technology, Product Dev",10,PMT,Product Management - Technical
STDID,T38020,"Director, Prod Mgmt - Tech",8,PMT,Product Management - Technical
STDID,T38021,"Sr Principal, Prod Mgmt - Tech",8,PMT,Product Management - Technical
STDID,T38040,"Sr Manager, Prod Mgmt - Tech",7,PMT,Product Management - Technical
STDID,T38060,"Principal, Product Mgmt - Tech",7,PMT,Product Management - Technical
STDID,T38080,"Manager III, Prod Mgmt - Tech",6,PMT,Product Management - Technical
STDID,T38100,Product Mgr III - Tech,6,PMT,Product Management - Technical
STDID,T38101,Product Mgr III - Tech - MBA,6,PMT,Product Management - Technical
STDID,T38120,"Manager II, Prod Mgmt - Tech",5,PMT,Product Management - Technical
STDID,T38140,Product Mgr II - Tech,5,PMT,Product Management - Technical
STDID,T38141,Product Mgr II - Tech - MBA,5,PMT,Product Management - Technical
